constituency,constituency_no,candidate,party,votes,vote_rank,derived_status,vote_margin,runner_up_votes,eci_code,source_url,scraped_at
ANNA NAGAR,21,B.ANAND,Thakkam Katchi,127,11,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,S.DHAYALAN,Thamizhaga Munnetra Congress,186,7,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,V.K.RAMKUMAR,Tamilaga Vettri Kazhagam,71375,1,Leading / Top Candidate,21363,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,E.V.S.RAJAKUMAR NAIDU,Tamil Telugu National Party,134,8,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,N.P.RAJHA,Naam Indiar Party,23,25,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,T S HABEEB MOHAMMAD,Independent,131,9,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,S ANSAR ALI,Independent,27,23,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,G OMPRAKASH,Independent,41,20,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,L KASINATHAN,Independent,50,18,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,S SATHISH KUMAR,Independent,50,19,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,G.SIVA KUMAR,Independent,58,16,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,M SELVAMUTHUKUMAR,Independent,36,21,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,L NARENDRAN,Independent,129,10,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,J NAGARAJ,Independent,126,12,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,M MANOHARAN,Independent,27,24,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,MOHAMMED BILAL FATHICK,Independent,101,13,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,RAMAMOORTHY E,Independent,35,22,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,RAJENDIRAN NAIDU,Independent,70,15,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,S VINESH KUMAR,Independent,289,6,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,JANARTHANAN P,Independent,71,14,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,M HARISHANKAR,Independent,57,17,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANNA NAGAR,21,NOTA,None of the Above,963,5,Trailing,0,50012,S2221,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2221.htm,2026-05-04 15:27:56
ANTHIYUR,105,AALANGATTUR ANANDHI,Naam Tamilar Katchi,4906,4,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,KAVIBHARATHI.K,Bahujan Samaj Party,359,11,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,SIVABALAN.M,Dravida Munnetra Kazhagam,54339,2,Runner-up,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,HARIBASKAR.P,All India Anna Dravida Munnetra Kazhagam,55366,1,Leading / Top Candidate,1027,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,RAMASAMY.S,Samaniya Makkal Nala Katchi,564,8,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,EASWARAMURTHI.K,Tamizhaga Vaazhvurimai Katchi,367,10,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,GOBAL.S.C.R,Aanaithinthiya Jananayaka Pathukappu Kazhagam,413,9,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,VIJAY VENKATESH.M,Tamilaga Vettri Kazhagam,52924,3,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,KARTHI.M,Independent,192,14,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,SANKARKUMAR.K.A,Independent,316,12,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,SELVI.A,Independent,163,15,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,DHANABAL.C,Independent,735,6,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,VEERAN.K,Independent,915,5,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,SHEIK DAVOOD.A.M,Independent,234,13,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ANTHIYUR,105,NOTA,None of the Above,702,7,Trailing,0,54339,S22105,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22105.htm,2026-05-04 15:28:01
ARAKKONAM,38,EZHIL CAROLINE,Viduthalai Chiruthaigal Katchi,47214,2,Runner-up,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,P. SUDHAKAR,Bahujan Samaj Party,407,6,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,S. RAVI,All India Anna Dravida Munnetra Kazhagam,45730,3,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,K. RAJKUMAR,Naam Tamilar Katchi,4859,4,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,V. GANDHIRAJ,Tamilaga Vettri Kazhagam,69412,1,Leading / Top Candidate,22198,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,N. LAKSHMIPATHY,Tamizhaga Vaazhvurimai Katchi,220,8,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,VETRIVEL. M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,215,9,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,P. GOVINDARAJ,Independent,64,14,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,M. SANTHANAM,Independent,137,11,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,N. PRAVEENKUMAR,Independent,221,7,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,M. MANIKANDAN,Independent,71,13,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,T. MURALIDHARAN,Independent,181,10,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,G. MOHAN,Independent,96,12,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARAKKONAM,38,NOTA,None of the Above,838,5,Trailing,0,47214,S2238,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2238.htm,2026-05-04 15:28:05
ARANI,67,DHAVAMANI. R,Naam Tamilar Katchi,5454,4,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,MAHALAKSHMI GOVARTHANAN,Dravida Munnetra Kazhagam,58081,3,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,JAYASUDHA. L,All India Anna Dravida Munnetra Kazhagam,61139,1,Leading / Top Candidate,2912,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,GANAPATHY. S,Thamizhaka Padaippalar Makkal Katchi,294,8,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,KALAIMANI. V,Aanaithinthiya Jananayaka Pathukappu Kazhagam,238,9,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,SURESH. S,Tamizhaga Vaazhvurimai Katchi,107,16,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,SELVAKOTTI. E,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,53,21,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,TAMILMANNAN. D,Samaniya Makkal Nala Katchi,130,15,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,VENKATESH KUMAR. D,Tamilaga Vettri Kazhagam,58227,2,Runner-up,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,AMMU. V,Independent,79,19,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,EKAMBARAM. V,Independent,104,17,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,SAKTHIVEL. S,Independent,146,13,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,SARAVANAN. S,Independent,173,11,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,SILAMBARASAN. C,Independent,163,12,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,SUDHA. S,Independent,204,10,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,SETHURAMA SASTHRI. G,Independent,146,14,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,DHAMOTHARAN. M,Independent,311,7,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,BASKARAN. S,Independent,327,6,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,MAHALAKSHMI. G,Independent,95,18,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,VINOTH. A,Independent,41,23,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,VENKATESAN. P,Independent,36,24,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,JAYANTHI. E,Independent,52,22,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,JAYANTHI. M,Independent,70,20,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANI,67,NOTA,None of the Above,590,5,Trailing,0,58227,S2267,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2267.htm,2026-05-04 15:28:10
ARANTHANGI,183,KAVITHA SRIKANTH,Bharatiya Janata Party,21265,3,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,MUTHULAKSHMI. S,Naam Tamilar Katchi,6887,4,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,RAMACHANDRAN . T,Indian National Congress,38515,2,Runner-up,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,NAZIM KHAN. M,Tamizhaga Vaazhvurimai Katchi,477,7,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,MOHAMED FARVAS. J,Tamilaga Vettri Kazhagam,50125,1,Leading / Top Candidate,11610,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,ABDUL JAFFAR. S,Independent,226,11,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,AIYAPPAN,Independent,101,15,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,ARUNAGIRI . M,Independent,148,13,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,UDAIYAPPAN. M,Independent,99,16,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,KARTHIKEYAN. N,Independent,102,14,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,KALIMUTHU. P,Independent,659,5,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,SHAHUL HAMEED . N,Independent,532,6,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,SUNDAR . A,Independent,222,12,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,DHETCHNA MOORTHY. DOCTOR. S,Independent,279,9,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,MURUGARETHINAM. T,Independent,240,10,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARANTHANGI,183,NOTA,None of the Above,388,8,Trailing,0,38515,S22183,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2026-05-04 15:28:14
ARAVAKURICHI,134,ELANGO. R,Dravida Munnetra Kazhagam,60479,1,Leading / Top Candidate,15157,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,SUGANYA. S,Bahujan Samaj Party,296,7,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,SELVAKUMAR. K,All India Anna Dravida Munnetra Kazhagam,43210,3,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,NAREN. S,Naam Tamilar Katchi,4556,4,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,ASIYA BEGUM,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,246,10,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,KARTHIKEYAN. P,Tamilaga Vettri Kazhagam,45322,2,Runner-up,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,SAKTHIVEL. R,Viduthalai Kalam Katchi,156,13,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,RAVI. AG,Tamizhaga Vaazhvurimai Katchi,379,6,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,ARASUMANI. G,Independent,53,20,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,ARIVALAGAN. M,Independent,46,23,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,KATHIRESAN. M,Independent,44,24,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,KAVIYARASU. T,Independent,42,25,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,KIRUBANANTH. S,Independent,50,21,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,SILAMBARASAN. P,Independent,94,16,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,SIVALINGAM. T,Independent,98,15,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,SOWMIYA. R,Independent,238,11,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,TAMILARASAN. M,Independent,279,8,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,NATARAJAN. P,Independent,270,9,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,NARENDRAKUMAR. G,Independent,128,14,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,NATCHIMUTHU. V,Independent,77,17,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,PRAVEEN. S,Independent,40,27,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,BOOPATHY. S,Independent,235,12,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,MANIKANDAN. T,Independent,74,18,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,MATHIYALAGAN. P,Independent,50,22,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,MURUGESAN. R,Independent,29,30,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,MOHANKUMAR. K,Independent,37,28,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,RAGUPATHI. S,Independent,26,31,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,RAMALINGAM. V,Independent,30,29,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,RAJASEKARAN. N,Independent,55,19,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,RAJENDARAN. N,Independent,42,26,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARAVAKURICHI,134,NOTA,None of the Above,552,5,Trailing,0,45322,S22134,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22134.htm,2026-05-04 15:28:19
ARCOT,42,ARCHANA NARASIMMAN,Naam Tamilar Katchi,2301,4,Trailing,0,30118,S2242,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2242.htm,2026-05-04 15:28:23
ARCOT,42,J.L.ESWARAPPAN,Dravida Munnetra Kazhagam,21867,3,Trailing,0,30118,S2242,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2242.htm,2026-05-04 15:28:23
ARCOT,42,S.M.SUKUMAR,All India Anna Dravida Munnetra Kazhagam,44613,1,Leading / Top Candidate,14495,30118,S2242,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2242.htm,2026-05-04 15:28:23
ARCOT,42,M.VASANTHAKUMAR,Bahujan Samaj Party,181,6,Trailing,0,30118,S2242,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2242.htm,2026-05-04 15:28:23
ARCOT,42,V.GANDHI,Vanchit Bahujan Aaghadi,76,10,Trailing,0,30118,S2242,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2242.htm,2026-05-04 15:28:23
ARCOT,42,S.P.SHANMUGAM,Aanaithinthiya Jananayaka Pathukappu Kazhagam,38,14,Trailing,0,30118,S2242,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2242.htm,2026-05-04 15:28:23
ARCOT,42,V.SEETHARAMAN,Anti Corruption Dynamic Party,73,11,Trailing,0,30118,S2242,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2242.htm,2026-05-04 15:28:23
